LLM_score,date,company
-1,2022-11-10T10:46:32+00:00,Upstart Holdings Inc
-1,2022-11-10T10:47:22+00:00,Affirm Holdings Inc
1,2022-11-10T10:47:48+00:00,Hackett Group Inc (The)
-1,2022-11-10T10:48:34+00:00,Revolution Medicines Inc
-1,2022-11-10T10:48:39+00:00,ViaSat Inc
-1,2022-11-10T10:49:05+00:00,Clean Energy Fuels Corp
1,2022-11-10T10:49:56+00:00,The RealReal Inc
1,2022-11-10T10:51:34+00:00,Seer Inc
0,2022-11-10T10:52:00+00:00,PepsiCo Inc
1,2022-11-10T10:52:09+00:00,Atara Biotherapeutics Inc
-1,2022-11-10T10:53:27+00:00,Surgery Partners Inc
1,2022-11-10T10:55:58+00:00,Innospec Inc
1,2022-11-10T10:56:36+00:00,Natera Inc
-1,2022-11-10T10:57:51+00:00,Evolus Inc
1,2022-11-10T10:58:30+00:00,OptimizeRx Corporation Common Stock
0,2022-11-10T10:59:09+00:00,Diamondback Energy Inc
0,2022-11-10T11:00:00+00:00,Mondee Holdings Inc
0,2022-11-10T11:00:00+00:00,NanoString Technologies Inc
0,2022-11-10T11:00:00+00:00,National Vision Holdings Inc
1,2022-11-10T11:00:50+00:00,Charter Communications Inc
0,2022-11-10T11:01:05+00:00,CSX Corporation Common Stock
-1,2022-11-10T11:01:19+00:00,Adobe Inc
1,2022-11-10T11:01:22+00:00,Mondelez International Inc
1,2022-11-10T11:01:41+00:00,National CineMedia Inc
1,2022-11-10T11:02:17+00:00,Agenus Inc
0,2022-11-10T11:05:00+00:00,MannKind Corporation Common Stock
1,2022-11-10T11:05:00+00:00,Vertex Pharmaceuticals Incorporated Common Stock
1,2022-11-10T11:07:16+00:00,Novanta Inc
0,2022-11-10T11:09:47+00:00,Lumentum Holdings Inc
1,2022-11-10T11:10:00+00:00,QUALCOMM Incorporated Common Stock
1,2022-11-10T11:10:25+00:00,Everbridge Inc
1,2022-11-10T11:12:00+00:00,Moderna Inc
1,2022-11-10T11:12:27+00:00,Alarm
0,2022-11-10T11:13:00+00:00,Booking Holdings Inc
1,2022-11-10T11:13:01+00:00,Quanterix Corporation Common Stock
1,2022-11-10T11:13:34+00:00,Masimo Corporation Common Stock
1,2022-11-10T11:14:17+00:00,Ichor Holdings Ordinary Shares
-1,2022-11-10T11:14:55+00:00,Redfin Corporation Common Stock
1,2022-11-10T11:15:11+00:00,Viper Energy Partners LP Common Unit
-1,2022-11-10T11:16:10+00:00,Legacy Housing Corporation Common Stock (TX)
1,2022-11-10T11:16:44+00:00,Atrion Corporation Common Stock
-1,2022-11-10T11:18:41+00:00,Coherus BioSciences Inc
-1,2022-11-10T11:19:19+00:00,Health Catalyst Inc Common Stock
1,2022-11-10T11:19:27+00:00,Cincinnati Financial Corporation Common Stock
-1,2022-11-10T11:21:16+00:00,PubMatic Inc
1,2022-11-10T11:23:36+00:00,AdaptHealth Corp
1,2022-11-10T11:27:03+00:00,Expeditors International of Washington Inc
0,2022-11-10T11:27:11+00:00,Ross Stores Inc
1,2022-11-10T11:28:00+00:00,Dime Community Bancshares Inc
1,2022-11-10T11:28:49+00:00,KLA Corporation Common Stock
0,2022-11-10T11:30:00+00:00,Arhaus Inc
1,2022-11-10T11:30:00+00:00,Immunic Inc
0,2022-11-10T11:30:00+00:00,Moderna Inc
0,2022-11-10T11:30:00+00:00,Outbrain Inc
0,2022-11-10T11:30:00+00:00,Privia Health Group Inc
-1,2022-11-10T11:33:17+00:00,Citizens & Northern Corp Common Stock
0,2022-11-10T11:34:10+00:00,First Hawaiian Inc
0,2022-11-10T11:34:38+00:00,Park City Group Inc
1,2022-11-10T11:34:59+00:00,L
-1,2022-11-10T11:37:36+00:00,Urban One Inc
-1,2022-11-10T11:37:36+00:00,Urban One Inc
-1,2022-11-10T11:38:33+00:00,Porch Group Inc
-1,2022-11-10T11:39:22+00:00,Hain Celestial Group Inc
-1,2022-11-10T11:40:18+00:00,E
-1,2022-11-10T11:42:56+00:00,The Carlyle Group Inc
0,2022-11-10T11:45:00+00:00,Waldencast plc Class A Ordinary Share
-1,2022-11-10T11:45:31+00:00,Calavo Growers Inc
0,2022-11-10T11:46:10+00:00,Beyond Meat Inc
1,2022-11-10T11:52:11+00:00,Enphase Energy Inc
1,2022-11-10T11:52:11+00:00,SunPower Corporation Common Stock
0,2022-11-10T11:57:39+00:00,Middlesex Water Company Common Stock
0,2022-11-10T11:59:00+00:00,The Honest Company Inc
1,2022-11-10T12:00:00+00:00,908 Devices Inc
1,2022-11-10T12:00:00+00:00,Aldeyra Therapeutics Inc
1,2022-11-10T12:00:00+00:00,Altimmune Inc
0,2022-11-10T12:00:00+00:00,Apyx Medical Corporation Common Stock
0,2022-11-10T12:00:00+00:00,Bio-Techne Corp Common Stock
1,2022-11-10T12:00:00+00:00,BioXcel Therapeutics Inc
0,2022-11-10T12:00:00+00:00,Cabaletta Bio Inc
0,2022-11-10T12:00:00+00:00,EQRx Inc
0,2022-11-10T12:00:00+00:00,Heidrick & Struggles International Inc
0,2022-11-10T12:00:00+00:00,Humacyte Inc
1,2022-11-10T12:00:00+00:00,Inseego Corp
0,2022-11-10T12:00:00+00:00,Kaltura Inc
0,2022-11-10T12:00:00+00:00,Larimar Therapeutics Inc
0,2022-11-10T12:00:00+00:00,Latham Group Inc
0,2022-11-10T12:00:00+00:00,OptiNose Inc
0,2022-11-10T12:00:00+00:00,Peloton Interactive Inc
1,2022-11-10T12:00:00+00:00,Seagen Inc
0,2022-11-10T12:00:00+00:00,Talaris Therapeutics Inc
0,2022-11-10T12:00:00+00:00,Tango Therapeutics Inc
0,2022-11-10T12:00:00+00:00,Vigil Neuroscience Inc
0,2022-11-10T12:00:00+00:00,Werewolf Therapeutics Inc
0,2022-11-10T12:00:30+00:00,Honeywell International Inc
0,2022-11-10T12:00:41+00:00,Intuit Inc
0,2022-11-10T12:05:00+00:00,Clearside Biomedical Inc
0,2022-11-10T12:05:00+00:00,Ionis Pharmaceuticals Inc
1,2022-11-10T12:05:00+00:00,Seagen Inc
0,2022-11-10T12:07:00+00:00,Fortinet Inc
0,2022-11-10T12:07:00+00:00,Palo Alto Networks Inc
0,2022-11-10T12:07:00+00:00,Xometry Inc
1,2022-11-10T12:15:12+00:00,National Vision Holdings Inc
1,2022-11-10T12:15:21+00:00,ConnectOne Bancorp Inc
1,2022-11-10T12:15:35+00:00,Werner Enterprises Inc
-1,2022-11-10T12:20:00+00:00,Peloton Interactive Inc
0,2022-11-10T12:23:12+00:00,Axcelis Technologies Inc
1,2022-11-10T12:23:12+00:00,Titan Machinery Inc
1,2022-11-10T12:25:00+00:00,Rivian Automotive Inc
1,2022-11-10T12:25:12+00:00,Information Services Group Inc
-1,2022-11-10T12:25:21+00:00,Seacoast Banking Corporation of Florida Common Stock
1,2022-11-10T12:26:53+00:00,Sprouts Farmers Market Inc
-1,2022-11-10T12:28:28+00:00,Alliant Energy Corporation Common Stock
1,2022-11-10T12:29:35+00:00,MicroVision Inc
1,2022-11-10T12:30:00+00:00,Airbnb Inc
1,2022-11-10T12:30:00+00:00,Biogen Inc
1,2022-11-10T12:30:00+00:00,CME Group Inc
0,2022-11-10T12:30:00+00:00,Century Therapeutics Inc
1,2022-11-10T12:30:00+00:00,CorMedix Inc
0,2022-11-10T12:30:00+00:00,Great Elm Group Inc
0,2022-11-10T12:30:00+00:00,Kelly Services Inc
0,2022-11-10T12:30:00+00:00,Minim Inc
0,2022-11-10T12:30:00+00:00,Monte Rosa Therapeutics Inc
0,2022-11-10T12:30:00+00:00,Priority Technology Holdings Inc
1,2022-11-10T12:30:00+00:00,Stoke Therapeutics Inc
0,2022-11-10T12:30:00+00:00,Stratasys Ltd
0,2022-11-10T12:30:00+00:00,TG Therapeutics Inc
0,2022-11-10T12:30:00+00:00,Vaxxinity Inc
1,2022-11-10T12:30:00+00:00,Warner Music Group Corp
0,2022-11-10T12:31:19+00:00,Farmers National Banc Corp
0,2022-11-10T12:32:12+00:00,Encore Wire Corporation Common Stock
0,2022-11-10T12:34:00+00:00,Solid Biosciences Inc
1,2022-11-10T12:34:55+00:00,Marinus Pharmaceuticals Inc
0,2022-11-10T12:35:00+00:00,Moderna Inc
1,2022-11-10T12:36:23+00:00,Silk Road Medical Inc
0,2022-11-10T12:36:36+00:00,PowerFleet Inc
1,2022-11-10T12:36:54+00:00,Biogen Inc
-1,2022-11-10T12:37:11+00:00,Plug Power Inc
1,2022-11-10T12:38:51+00:00,Biogen Inc
0,2022-11-10T12:46:12+00:00,H&E Equipment Services Inc
0,2022-11-10T12:50:47+00:00,The Trade Desk Inc
0,2022-11-10T12:53:00+00:00,TuSimple Holdings Inc
-1,2022-11-10T12:54:50+00:00,Telos Corporation Common Stock
1,2022-11-10T12:55:38+00:00,Luminar Technologies Inc
1,2022-11-10T12:58:43+00:00,Nektar Therapeutics  Common Stock
1,2022-11-10T13:00:00+00:00,ARS Pharmaceuticals Inc
0,2022-11-10T13:00:00+00:00,Acacia Research Corporation (Acacia Tech) Common Stock
0,2022-11-10T13:00:00+00:00,Adobe Inc
0,2022-11-10T13:00:00+00:00,American Airlines Group Inc
1,2022-11-10T13:00:00+00:00,Axcelis Technologies Inc
1,2022-11-10T13:00:00+00:00,BioCryst Pharmaceuticals Inc
0,2022-11-10T13:00:00+00:00,Bionano Genomics Inc
1,2022-11-10T13:00:00+00:00,Enphase Energy Inc
-1,2022-11-10T13:00:00+00:00,Exelon Corporation Common Stock
1,2022-11-10T13:00:00+00:00,Genasys Inc
1,2022-11-10T13:00:00+00:00,GrowGeneration Corp
0,2022-11-10T13:00:00+00:00,Harrow Health Inc
0,2022-11-10T13:00:00+00:00,Heidrick & Struggles International Inc
0,2022-11-10T13:00:00+00:00,Honeywell International Inc
1,2022-11-10T13:00:00+00:00,Infinera Corporation Common Stock
0,2022-11-10T13:00:00+00:00,Intra-Cellular Therapies Inc
0,2022-11-10T13:00:00+00:00,Kaltura Inc
0,2022-11-10T13:00:00+00:00,LianBio American Depositary Shares
0,2022-11-10T13:00:00+00:00,LianBio American Depositary Shares
1,2022-11-10T13:00:00+00:00,MeiraGTx Holdings plc Ordinary Shares
0,2022-11-10T13:00:00+00:00,MiMedx Group Inc Common Stock
1,2022-11-10T13:00:00+00:00,Microchip Technology Incorporated Common Stock
1,2022-11-10T13:00:00+00:00,Myriad Genetics Inc
0,2022-11-10T13:00:00+00:00,NextGen Healthcare Inc
0,2022-11-10T13:00:00+00:00,OptiNose Inc
0,2022-11-10T13:00:00+00:00,PepGen Inc
1,2022-11-10T13:00:00+00:00,ProPhase Labs Inc
0,2022-11-10T13:00:00+00:00,RAPT Therapeutics Inc
-1,2022-11-10T13:00:00+00:00,Redfin Corporation Common Stock
0,2022-11-10T13:00:00+00:00,Semtech Corporation Common Stock
1,2022-11-10T13:00:00+00:00,SpartanNash Company Common Stock
0,2022-11-10T13:00:00+00:00,United Airlines Holdings Inc
0,2022-11-10T13:00:00+00:00,Verisk Analytics Inc
1,2022-11-10T13:00:00+00:00,ViaSat Inc
0,2022-11-10T13:00:00+00:00,aTyr Pharma Inc
-1,2022-11-10T13:01:45+00:00,IAC Inc
-1,2022-11-10T13:04:59+00:00,Legacy Housing Corporation Common Stock (TX)
1,2022-11-10T13:05:00+00:00,Digi International Inc
1,2022-11-10T13:08:27+00:00,Biogen Inc
1,2022-11-10T13:10:05+00:00,Purple Innovation Inc
0,2022-11-10T13:14:00+00:00,Lyft Inc
0,2022-11-10T13:14:00+00:00,Robinhood Markets Inc
1,2022-11-10T13:15:00+00:00,American Software Inc
0,2022-11-10T13:15:00+00:00,Amgen Inc
-1,2022-11-10T13:15:01+00:00,Apyx Medical Corporation Common Stock
-1,2022-11-10T13:15:01+00:00,OptiNose Inc
0,2022-11-10T13:18:01+00:00,Information Services Group Inc
0,2022-11-10T13:18:01+00:00,SB Financial Group Inc
0,2022-11-10T13:20:00+00:00,Roku Inc
-1,2022-11-10T13:20:53+00:00,HF Foods Group Inc
0,2022-11-10T13:23:00+00:00,Etsy Inc
0,2022-11-10T13:25:00+00:00,Lucid Diagnostics Inc
1,2022-11-10T13:25:48+00:00,Red River Bancshares Inc
0,2022-11-10T13:26:01+00:00,Information Services Group Inc
1,2022-11-10T13:26:37+00:00,Reynolds Consumer Products Inc
0,2022-11-10T13:29:01+00:00,Washington Federal Inc
1,2022-11-10T13:30:00+00:00,American Resources Corporation Class A Common Stock
0,2022-11-10T13:30:00+00:00,AvidXchange Holdings Inc
-1,2022-11-10T13:30:00+00:00,Brainstorm Cell Therapeutics Inc
0,2022-11-10T13:30:00+00:00,F5 Inc
1,2022-11-10T13:30:00+00:00,Hudson Global Inc
0,2022-11-10T13:30:00+00:00,Inozyme Pharma Inc
1,2022-11-10T13:30:00+00:00,Keurig Dr Pepper Inc
1,2022-11-10T13:30:00+00:00,Lincoln Educational Services Corporation Common Stock
1,2022-11-10T13:30:00+00:00,Longeveron Inc
0,2022-11-10T13:30:00+00:00,Simulations Plus Inc
0,2022-11-10T13:30:00+00:00,T
0,2022-11-10T13:30:00+00:00,Turtle Beach Corporation Common Stock
1,2022-11-10T13:30:00+00:00,Viatris Inc
0,2022-11-10T13:30:01+00:00,Teradyne Inc
0,2022-11-10T13:31:00+00:00,Lightwave Logic Inc
0,2022-11-10T13:32:01+00:00,Stoke Therapeutics Inc
1,2022-11-10T13:35:01+00:00,Medpace Holdings Inc
1,2022-11-10T13:35:01+00:00,Surmodics Inc
-1,2022-11-10T13:38:01+00:00,Middleby Corporation (The) Common Stock
0,2022-11-10T13:39:01+00:00,Autodesk Inc
-1,2022-11-10T13:39:44+00:00,Lyft Inc
0,2022-11-10T13:42:01+00:00,Oaktree Specialty Lending Corporation Common Stock
0,2022-11-10T13:43:01+00:00,Lyft Inc
0,2022-11-10T13:43:01+00:00,PACCAR Inc
1,2022-11-10T13:43:41+00:00,GlobalFoundries Inc
-1,2022-11-10T13:44:29+00:00,Keurig Dr Pepper Inc
0,2022-11-10T13:45:00+00:00,Sprouts Farmers Market Inc
-1,2022-11-10T13:45:01+00:00,TG Therapeutics Inc
-1,2022-11-10T13:49:04+00:00,Texas Instruments Incorporated Common Stock
0,2022-11-10T13:50:01+00:00,BCB Bancorp Inc
-1,2022-11-10T13:53:43+00:00,Lyft Inc
-1,2022-11-10T13:54:57+00:00,Keurig Dr Pepper Inc
0,2022-11-10T13:55:00+00:00,Cisco Systems Inc
0,2022-11-10T13:55:00+00:00,Remitly Global Inc
1,2022-11-10T13:55:01+00:00,Kelly Services Inc
-1,2022-11-10T13:55:01+00:00,Solid Biosciences Inc
1,2022-11-10T13:55:01+00:00,Stratasys Ltd
1,2022-11-10T14:00:00+00:00,Allogene Therapeutics Inc
1,2022-11-10T14:00:00+00:00,Beacon Roofing Supply Inc
1,2022-11-10T14:00:00+00:00,Beyond Air Inc
0,2022-11-10T14:00:00+00:00,Biodesix Inc
0,2022-11-10T14:00:00+00:00,Chimerix Inc
1,2022-11-10T14:00:00+00:00,Cue Biopharma Inc
0,2022-11-10T14:00:00+00:00,FAT Brands Inc
0,2022-11-10T14:00:00+00:00,FAT Brands Inc
1,2022-11-10T14:00:00+00:00,Fluence Energy Inc
1,2022-11-10T14:00:00+00:00,Fortinet Inc
0,2022-11-10T14:00:00+00:00,Gritstone bio Inc
1,2022-11-10T14:00:00+00:00,Ikena Oncology Inc
1,2022-11-10T14:00:00+00:00,Immuneering Corporation Class A Common Stock
1,2022-11-10T14:00:00+00:00,Immuneering Corporation Class A Common Stock
1,2022-11-10T14:00:00+00:00,Intuit Inc
1,2022-11-10T14:00:00+00:00,Jack Henry & Associates Inc
0,2022-11-10T14:00:00+00:00,Jamf Holding Corp
1,2022-11-10T14:00:00+00:00,Nurix Therapeutics Inc
0,2022-11-10T14:00:00+00:00,Nurix Therapeutics Inc
1,2022-11-10T14:00:00+00:00,SEI Investments Company Common Stock
0,2022-11-10T14:00:00+00:00,SMART Global Holdings Inc
0,2022-11-10T14:00:00+00:00,SS&C Technologies Holdings Inc
1,2022-11-10T14:00:00+00:00,Scholar Rock Holding Corporation Common Stock
1,2022-11-10T14:00:00+00:00,Seagen Inc
1,2022-11-10T14:00:00+00:00,The ODP Corporation Common Stock
1,2022-11-10T14:00:00+00:00,TrueCar Inc
0,2022-11-10T14:00:00+00:00,Vericel Corporation Common Stock
0,2022-11-10T14:00:00+00:00,Walgreens Boots Alliance Inc
0,2022-11-10T14:00:00+00:00,Werewolf Therapeutics Inc
0,2022-11-10T14:00:00+00:00,eXp World Holdings Inc
0,2022-11-10T14:00:02+00:00,Broadcom Inc
0,2022-11-10T14:00:02+00:00,ON Semiconductor Corporation Common Stock
-1,2022-11-10T14:00:45+00:00,Keurig Dr Pepper Inc
0,2022-11-10T14:01:00+00:00,Xencor Inc
0,2022-11-10T14:02:00+00:00,Allakos Inc
-1,2022-11-10T14:02:07+00:00,Rhythm Pharmaceuticals Inc
1,2022-11-10T14:05:00+00:00,MiNK Therapeutics Inc
1,2022-11-10T14:05:00+00:00,Nektar Therapeutics  Common Stock
1,2022-11-10T14:05:00+00:00,SiTime Corporation Common Stock
1,2022-11-10T14:07:00+00:00,MaxLinear Inc
0,2022-11-10T14:09:44+00:00,Dave & Buster's Entertainment Inc
1,2022-11-10T14:10:00+00:00,Celularity Inc
0,2022-11-10T14:10:00+00:00,Portillo's Inc
1,2022-11-10T14:12:12+00:00,Cisco Systems Inc
0,2022-11-10T14:12:24+00:00,GlycoMimetics Inc
0,2022-11-10T14:14:02+00:00,Akamai Technologies Inc
-1,2022-11-10T14:15:02+00:00,RAPT Therapeutics Inc
0,2022-11-10T14:20:54+00:00,Biogen Inc
0,2022-11-10T14:21:00+00:00,Fortinet Inc
0,2022-11-10T14:22:39+00:00,Etsy Inc
-1,2022-11-10T14:22:50+00:00,Viant Technology Inc
1,2022-11-10T14:24:48+00:00,G-III Apparel Group LTD
1,2022-11-10T14:25:00+00:00,HealthStream Inc
-1,2022-11-10T14:25:02+00:00,MeiraGTx Holdings plc Ordinary Shares
0,2022-11-10T14:26:00+00:00,HealthStream Inc
1,2022-11-10T14:27:41+00:00,Cisco Systems Inc
-1,2022-11-10T14:28:00+00:00,Keurig Dr Pepper Inc
-1,2022-11-10T14:30:00+00:00,Forrester Research Inc
-1,2022-11-10T14:30:00+00:00,Gilead Sciences Inc
0,2022-11-10T14:30:00+00:00,Nasdaq Inc
1,2022-11-10T14:30:02+00:00,Enphase Energy Inc
0,2022-11-10T14:30:02+00:00,Super Micro Computer Inc
0,2022-11-10T14:31:02+00:00,Rivian Automotive Inc
-1,2022-11-10T14:35:02+00:00,Atea Pharmaceuticals Inc
0,2022-11-10T14:35:02+00:00,Computer Task Group Inc
-1,2022-11-10T14:35:02+00:00,Datadog Inc
1,2022-11-10T14:35:02+00:00,Digi International Inc
-1,2022-11-10T14:35:02+00:00,ProPhase Labs Inc
1,2022-11-10T14:35:18+00:00,InnovAge Holding Corp
0,2022-11-10T14:38:54+00:00,Rivian Automotive Inc
0,2022-11-10T14:40:02+00:00,Assertio Holdings Inc
0,2022-11-10T14:40:02+00:00,Avnet Inc
1,2022-11-10T14:40:02+00:00,CRA International Inc
0,2022-11-10T14:40:02+00:00,Hostess Brands Inc
0,2022-11-10T14:40:02+00:00,Kiniksa Pharmaceuticals Ltd
1,2022-11-10T14:40:02+00:00,Landstar System Inc
0,2022-11-10T14:40:02+00:00,MGP Ingredients Inc
0,2022-11-10T14:40:02+00:00,Monarch Casino & Resort Inc
0,2022-11-10T14:40:02+00:00,Premier Inc
0,2022-11-10T14:40:02+00:00,United Airlines Holdings Inc
-1,2022-11-10T14:44:20+00:00,Keurig Dr Pepper Inc
-1,2022-11-10T14:45:02+00:00,Hudson Global Inc
1,2022-11-10T14:47:42+00:00,Digi International Inc
1,2022-11-10T14:47:42+00:00,Gevo Inc
1,2022-11-10T14:47:42+00:00,Harmonic Inc
1,2022-11-10T14:47:42+00:00,Super Micro Computer Inc
1,2022-11-10T14:48:49+00:00,Neuronetics Inc
0,2022-11-10T14:49:43+00:00,Axcelis Technologies Inc
0,2022-11-10T14:49:43+00:00,GoPro Inc
0,2022-11-10T14:49:43+00:00,PubMatic Inc
0,2022-11-10T14:49:43+00:00,Upstart Holdings Inc
-1,2022-11-10T14:50:48+00:00,Root Inc
-1,2022-11-10T14:52:49+00:00,Bumble Inc
0,2022-11-10T14:54:56+00:00,CSX Corporation Common Stock
1,2022-11-10T14:55:02+00:00,Bank7 Corp
1,2022-11-10T14:55:02+00:00,Century Aluminum Company Common Stock
1,2022-11-10T14:55:02+00:00,Gladstone Commercial Corporation 6
1,2022-11-10T14:55:02+00:00,Gladstone Commercial Corporation Real Estate Investment Trust
1,2022-11-10T14:55:02+00:00,Heartland Financial USA Inc
1,2022-11-10T14:55:02+00:00,Infinera Corporation Common Stock
0,2022-11-10T14:55:02+00:00,Kinnate Biopharma Inc
1,2022-11-10T14:55:02+00:00,Red River Bancshares Inc
0,2022-11-10T14:55:02+00:00,SpartanNash Company Common Stock
1,2022-11-10T14:55:02+00:00,Sunrun Inc
1,2022-11-10T14:55:02+00:00,Super Micro Computer Inc
1,2022-11-10T14:55:02+00:00,Tactile Systems Technology Inc
0,2022-11-10T14:55:02+00:00,Xencor Inc
1,2022-11-10T14:56:41+00:00,GlobalFoundries Inc
0,2022-11-10T15:00:00+00:00,CME Group Inc
-1,2022-11-10T15:00:00+00:00,CME Group Inc
0,2022-11-10T15:00:00+00:00,CSX Corporation Common Stock
0,2022-11-10T15:00:00+00:00,Funko Inc
-1,2022-11-10T15:00:00+00:00,Honeywell International Inc
1,2022-11-10T15:00:00+00:00,Mullen Automotive Inc
1,2022-11-10T15:00:00+00:00,Northern Trust Corporation Common Stock
1,2022-11-10T15:00:00+00:00,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock
1,2022-11-10T15:00:00+00:00,Rivian Automotive Inc
0,2022-11-10T15:00:00+00:00,Zebra Technologies Corporation Class A Common Stock
0,2022-11-10T15:00:03+00:00,Allied Motion Technologies Inc
-1,2022-11-10T15:00:03+00:00,Applied Materials Inc
0,2022-11-10T15:00:03+00:00,Information Services Group Inc
1,2022-11-10T15:00:03+00:00,Ross Stores Inc
-1,2022-11-10T15:00:03+00:00,Woodward Inc
1,2022-11-10T15:01:00+00:00,T-Mobile US Inc
0,2022-11-10T15:03:38+00:00,Booking Holdings Inc
0,2022-11-10T15:03:38+00:00,Lam Research Corporation Common Stock
0,2022-11-10T15:03:38+00:00,O'Reilly Automotive Inc
0,2022-11-10T15:05:00+00:00,Gilead Sciences Inc
0,2022-11-10T15:06:41+00:00,Wynn Resorts Limited Common stock
0,2022-11-10T15:08:51+00:00,Redfin Corporation Common Stock
1,2022-11-10T15:13:00+00:00,The Kraft Heinz Company Common Stock
0,2022-11-10T15:13:15+00:00,DraftKings Inc
0,2022-11-10T15:13:15+00:00,Inspired Entertainment Inc
0,2022-11-10T15:13:15+00:00,Light & Wonder Inc
0,2022-11-10T15:13:15+00:00,TransAct Technologies Incorporated Common Stock
0,2022-11-10T15:15:00+00:00,Franchise Group Inc
0,2022-11-10T15:15:00+00:00,Mondelez International Inc
1,2022-11-10T15:20:03+00:00,Vertex Pharmaceuticals Incorporated Common Stock
-1,2022-11-10T15:22:47+00:00,Stratasys Ltd
-1,2022-11-10T15:28:35+00:00,Newmark Group Inc
0,2022-11-10T15:30:00+00:00,Caesars Entertainment Inc
0,2022-11-10T15:30:00+00:00,Calavo Growers Inc
0,2022-11-10T15:30:00+00:00,Marriott International Class A Common Stock
