LLM_score,date,company
1,2022-07-28T20:01:00+00:00,Exponent Inc
0,2022-07-28T20:01:00+00:00,Exponent Inc
1,2022-07-28T20:01:00+00:00,Mammoth Energy Services Inc
0,2022-07-28T20:01:00+00:00,McGrath RentCorp Common Stock
0,2022-07-28T20:01:00+00:00,Seacoast Banking Corporation of Florida Common Stock
0,2022-07-28T20:01:00+00:00,Silvercrest Asset Management Group Inc
1,2022-07-28T20:01:00+00:00,SkyWest Inc
1,2022-07-28T20:01:00+00:00,SouthState Corporation Common Stock
1,2022-07-28T20:01:00+00:00,Ultragenyx Pharmaceutical Inc
0,2022-07-28T20:01:00+00:00,Zynex Inc
1,2022-07-28T20:02:00+00:00,Clearfield Inc
0,2022-07-28T20:02:00+00:00,First Solar Inc
0,2022-07-28T20:02:00+00:00,MicroVision Inc
0,2022-07-28T20:02:00+00:00,OceanFirst Financial Corp
0,2022-07-28T20:02:00+00:00,OceanFirst Financial Corp
0,2022-07-28T20:02:00+00:00,Revolution Medicines Inc
0,2022-07-28T20:02:00+00:00,Seagen Inc
1,2022-07-28T20:03:00+00:00,DexCom Inc
0,2022-07-28T20:03:00+00:00,Infinera Corporation Common Stock
0,2022-07-28T20:03:00+00:00,Texas Roadhouse Inc
0,2022-07-28T20:05:00+00:00,10x Genomics Inc
0,2022-07-28T20:05:00+00:00,AXT Inc Common Stock
0,2022-07-28T20:05:00+00:00,Affirm Holdings Inc
0,2022-07-28T20:05:00+00:00,Amtech Systems Inc
0,2022-07-28T20:05:00+00:00,AppFolio Inc
0,2022-07-28T20:05:00+00:00,Aviat Networks Inc
1,2022-07-28T20:05:00+00:00,Cohu Inc
0,2022-07-28T20:05:00+00:00,Corvus Pharmaceuticals Inc
1,2022-07-28T20:05:00+00:00,DermTech Inc
0,2022-07-28T20:05:00+00:00,Diamond Hill Investment Group Inc
0,2022-07-28T20:05:00+00:00,Domo Inc
0,2022-07-28T20:05:00+00:00,Eagle Pharmaceuticals Inc
0,2022-07-28T20:05:00+00:00,Financial Institutions Inc
1,2022-07-28T20:05:00+00:00,Five9 Inc
0,2022-07-28T20:05:00+00:00,Forrester Research Inc
0,2022-07-28T20:05:00+00:00,GSI Technology Common Stock
1,2022-07-28T20:05:00+00:00,Hancock Whitney Corporation Common Stock
0,2022-07-28T20:05:00+00:00,Huron Consulting Group Inc
1,2022-07-28T20:05:00+00:00,Icosavax Inc
1,2022-07-28T20:05:00+00:00,KLA Corporation Common Stock
0,2022-07-28T20:05:00+00:00,Larimar Therapeutics Inc
0,2022-07-28T20:05:00+00:00,LeMaitre Vascular Inc
0,2022-07-28T20:05:00+00:00,Marvell Technology Inc
0,2022-07-28T20:05:00+00:00,Merchants Bancorp 7
0,2022-07-28T20:05:00+00:00,Merchants Bancorp Common Stock
1,2022-07-28T20:05:00+00:00,Mitek Systems Inc
0,2022-07-28T20:05:00+00:00,Montauk Renewables Inc
0,2022-07-28T20:05:00+00:00,Myriad Genetics Inc
1,2022-07-28T20:05:00+00:00,National Instruments Corporation Common Stock
1,2022-07-28T20:05:00+00:00,PCB Bancorp Common Stock
1,2022-07-28T20:05:00+00:00,Pool Corporation Common Stock
0,2022-07-28T20:05:00+00:00,Relay Therapeutics Inc
0,2022-07-28T20:05:00+00:00,Repay Holdings Corporation Class A Common Stock
1,2022-07-28T20:05:00+00:00,Roku Inc
0,2022-07-28T20:05:00+00:00,Stronghold Digital Mining Inc
0,2022-07-28T20:05:00+00:00,Synchronoss Technologies Inc
1,2022-07-28T20:05:00+00:00,The Bancorp Inc Common Stock
0,2022-07-28T20:05:00+00:00,Ultra Clean Holdings Inc
0,2022-07-28T20:05:00+00:00,Vaxart Inc Common Stock
1,2022-07-28T20:05:00+00:00,VeriSign Inc
1,2022-07-28T20:06:00+00:00,Wintrust Financial Corporation Common Stock
0,2022-07-28T20:06:00+00:00,Wintrust Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 6
1,2022-07-28T20:06:00+00:00,Wintrust Financial Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D
1,2022-07-28T20:06:33+00:00,Wingstop Inc
0,2022-07-28T20:07:00+00:00,Resources Connection Inc
1,2022-07-28T20:08:00+00:00,Rambus Inc
1,2022-07-28T20:08:00+00:00,Resources Connection Inc
-1,2022-07-28T20:08:27+00:00,Frontier Group Holdings Inc
-1,2022-07-28T20:08:27+00:00,JetBlue Airways Corporation Common Stock
0,2022-07-28T20:10:00+00:00,CVRx Inc
0,2022-07-28T20:10:00+00:00,Midland States Bancorp Inc
1,2022-07-28T20:10:00+00:00,PCB Bancorp Common Stock
-1,2022-07-28T20:11:00+00:00,Ares Capital Corporation Common Stock
0,2022-07-28T20:11:00+00:00,Duolingo Inc
0,2022-07-28T20:11:32+00:00,Lyft Inc
0,2022-07-28T20:12:00+00:00,FAT Brands Inc
0,2022-07-28T20:12:00+00:00,FAT Brands Inc
1,2022-07-28T20:13:29+00:00,Lucid Group Inc
1,2022-07-28T20:13:29+00:00,Luminar Technologies Inc
1,2022-07-28T20:13:29+00:00,Nikola Corporation Common Stock
1,2022-07-28T20:13:29+00:00,Rivian Automotive Inc
1,2022-07-28T20:15:00+00:00,Agilysys Inc
1,2022-07-28T20:15:00+00:00,Casella Waste Systems Inc
-1,2022-07-28T20:15:00+00:00,Digital Turbine Inc
1,2022-07-28T20:15:00+00:00,Dime Community Bancshares Inc
1,2022-07-28T20:15:00+00:00,Dime Community Bancshares Inc
0,2022-07-28T20:15:00+00:00,Eastern Bankshares Inc
1,2022-07-28T20:15:00+00:00,Erie Indemnity Company Class A Common Stock
0,2022-07-28T20:15:00+00:00,First Western Financial Inc
1,2022-07-28T20:15:00+00:00,Gaming and Leisure Properties Inc
1,2022-07-28T20:15:00+00:00,Gladstone Commercial Corporation 6
1,2022-07-28T20:15:00+00:00,Gladstone Commercial Corporation Real Estate Investment Trust
0,2022-07-28T20:15:00+00:00,Great Elm Capital Corp
0,2022-07-28T20:15:00+00:00,Green Plains Inc
1,2022-07-28T20:15:00+00:00,Haynes International Inc
1,2022-07-28T20:15:00+00:00,Macatawa Bank Corporation Common Stock
0,2022-07-28T20:15:00+00:00,Matterport Inc
0,2022-07-28T20:15:00+00:00,Matthews International Corporation Class A Common Stock
1,2022-07-28T20:15:00+00:00,Northrim BanCorp Inc Common Stock
0,2022-07-28T20:15:00+00:00,Office Properties Income Trust Common Shares of Beneficial Interest
1,2022-07-28T20:15:00+00:00,PCB Bancorp Common Stock
0,2022-07-28T20:15:00+00:00,SIGA Technologies Inc
0,2022-07-28T20:15:00+00:00,Sangamo Therapeutics Inc
0,2022-07-28T20:15:00+00:00,Shore Bancshares Inc Common Stock
0,2022-07-28T20:15:00+00:00,The RMR Group Inc
1,2022-07-28T20:15:00+00:00,USCB Financial Holdings Inc
1,2022-07-28T20:15:00+00:00,Universal Logistics Holdings Inc
1,2022-07-28T20:18:00+00:00,ImmunityBio Inc
0,2022-07-28T20:19:00+00:00,Navitas Semiconductor Corporation Common Stock
-1,2022-07-28T20:19:28+00:00,Roku Inc
1,2022-07-28T20:20:00+00:00,Macatawa Bank Corporation Common Stock
1,2022-07-28T20:20:05+00:00,QUALCOMM Incorporated Common Stock
-1,2022-07-28T20:23:17+00:00,Charter Communications Inc
-1,2022-07-28T20:23:17+00:00,Comcast Corporation Class A Common Stock
1,2022-07-28T20:23:32+00:00,Sunrun Inc
0,2022-07-28T20:23:32+00:00,TPI Composites Inc
-1,2022-07-28T20:28:46+00:00,QUALCOMM Incorporated Common Stock
1,2022-07-28T20:28:49+00:00,First Solar Inc
1,2022-07-28T20:30:00+00:00,AMERISAFE Inc
0,2022-07-28T20:30:00+00:00,California BanCorp Common Stock
1,2022-07-28T20:30:00+00:00,Esquire Financial Holdings Inc
0,2022-07-28T20:30:00+00:00,Gladstone Commercial Corporation 6
0,2022-07-28T20:30:00+00:00,Gladstone Commercial Corporation Real Estate Investment Trust
1,2022-07-28T20:30:00+00:00,Neuronetics Inc
1,2022-07-28T20:30:00+00:00,OP Bancorp Common Stock
0,2022-07-28T20:30:00+00:00,P
1,2022-07-28T20:30:00+00:00,Provident Bancorp Inc
1,2022-07-28T20:30:00+00:00,SS&C Technologies Holdings Inc
0,2022-07-28T20:30:00+00:00,Territorial Bancorp Inc
0,2022-07-28T20:30:00+00:00,Travere Therapeutics Inc
0,2022-07-28T20:30:00+00:00,iRhythm Technologies Inc
0,2022-07-28T20:32:00+00:00,MidWestOne Financial Gp Common Stock
0,2022-07-28T20:32:00+00:00,T2 Biosystems Inc
-1,2022-07-28T20:32:23+00:00,Roku Inc
1,2022-07-28T20:33:23+00:00,QUALCOMM Incorporated Common Stock
1,2022-07-28T20:34:00+00:00,Rivian Automotive Inc
1,2022-07-28T20:35:00+00:00,OP Bancorp Common Stock
1,2022-07-28T20:35:00+00:00,Zillow Group Inc
1,2022-07-28T20:35:00+00:00,Zillow Group Inc
1,2022-07-28T20:35:19+00:00,QUALCOMM Incorporated Common Stock
-1,2022-07-28T20:36:23+00:00,Roku Inc
-1,2022-07-28T20:37:00+00:00,KLA Corporation Common Stock
1,2022-07-28T20:40:00+00:00,Territorial Bancorp Inc
1,2022-07-28T20:42:57+00:00,Etsy Inc
-1,2022-07-28T20:44:47+00:00,JetBlue Airways Corporation Common Stock
1,2022-07-28T20:45:00+00:00,Codorus Valley Bancorp Inc Common Stock
0,2022-07-28T20:50:30+00:00,Seagen Inc
-1,2022-07-28T20:51:00+00:00,QUALCOMM Incorporated Common Stock
1,2022-07-28T20:52:00+00:00,TFS Financial Corporation Common Stock
-1,2022-07-28T20:58:00+00:00,Roku Inc
0,2022-07-28T21:00:00+00:00,Angi Inc
0,2022-07-28T21:00:00+00:00,Angi Inc
1,2022-07-28T21:00:00+00:00,SmartFinancial Inc
1,2022-07-28T21:02:00+00:00,Heritage Commerce Corp Common Stock
0,2022-07-28T21:02:33+00:00,Roku Inc
1,2022-07-28T21:03:00+00:00,Five9 Inc
1,2022-07-28T21:07:00+00:00,Riverview Bancorp Inc Common Stock
-1,2022-07-28T21:07:56+00:00,Frontier Group Holdings Inc
-1,2022-07-28T21:07:56+00:00,JetBlue Airways Corporation Common Stock
1,2022-07-28T21:12:52+00:00,First Solar Inc
1,2022-07-28T21:15:09+00:00,Exponent Inc
1,2022-07-28T21:15:09+00:00,First Business Financial Services Inc
-1,2022-07-28T21:15:09+00:00,Infinera Corporation Common Stock
1,2022-07-28T21:15:09+00:00,McGrath RentCorp Common Stock
-1,2022-07-28T21:15:09+00:00,Seagen Inc
-1,2022-07-28T21:15:09+00:00,Silvercrest Asset Management Group Inc
1,2022-07-28T21:15:09+00:00,SkyWest Inc
-1,2022-07-28T21:15:09+00:00,Ultragenyx Pharmaceutical Inc
1,2022-07-28T21:19:00+00:00,Heritage Commerce Corp Common Stock
-1,2022-07-28T21:19:36+00:00,DexCom Inc
1,2022-07-28T21:20:00+00:00,Heritage Commerce Corp Common Stock
-1,2022-07-28T21:23:00+00:00,The Carlyle Group Inc
0,2022-07-28T21:23:52+00:00,JetBlue Airways Corporation Common Stock
1,2022-07-28T21:25:09+00:00,Clearfield Inc
0,2022-07-28T21:25:09+00:00,DexCom Inc
1,2022-07-28T21:25:09+00:00,First Solar Inc
1,2022-07-28T21:25:09+00:00,Mitek Systems Inc
1,2022-07-28T21:25:09+00:00,National Instruments Corporation Common Stock
1,2022-07-28T21:25:09+00:00,OceanFirst Financial Corp
1,2022-07-28T21:25:09+00:00,Seacoast Banking Corporation of Florida Common Stock
1,2022-07-28T21:25:09+00:00,VeriSign Inc
0,2022-07-28T21:31:35+00:00,Roku Inc
0,2022-07-28T21:33:37+00:00,T
1,2022-07-28T21:35:09+00:00,Five9 Inc
1,2022-07-28T21:35:09+00:00,Huron Consulting Group Inc
1,2022-07-28T21:35:09+00:00,Merchants Bancorp 7
1,2022-07-28T21:35:09+00:00,Merchants Bancorp Common Stock
1,2022-07-28T21:35:09+00:00,Texas Roadhouse Inc
0,2022-07-28T21:41:29+00:00,JetBlue Airways Corporation Common Stock
0,2022-07-28T21:45:00+00:00,Amgen Inc
0,2022-07-28T21:45:00+00:00,Gilead Sciences Inc
1,2022-07-28T21:45:09+00:00,Cohu Inc
1,2022-07-28T21:45:09+00:00,Diamondback Energy Inc
1,2022-07-28T21:45:09+00:00,Financial Institutions Inc
1,2022-07-28T21:45:09+00:00,Gaming and Leisure Properties Inc
1,2022-07-28T21:45:09+00:00,Marvell Technology Inc
1,2022-07-28T21:45:09+00:00,Midland States Bancorp Inc
1,2022-07-28T21:45:09+00:00,The Bancorp Inc Common Stock
1,2022-07-28T21:45:09+00:00,Ultra Clean Holdings Inc
-1,2022-07-28T21:45:09+00:00,Upstart Holdings Inc
1,2022-07-28T21:45:09+00:00,Zoom Video Communications Inc
1,2022-07-28T21:48:52+00:00,Five9 Inc
-1,2022-07-28T21:50:09+00:00,Amgen Inc
0,2022-07-28T21:50:09+00:00,Andersons Inc
0,2022-07-28T21:50:09+00:00,DocuSign Inc
0,2022-07-28T21:50:09+00:00,Marriott International Class A Common Stock
0,2022-07-28T21:50:09+00:00,Skyworks Solutions Inc
-1,2022-07-28T21:50:09+00:00,Target Hospitality Corp
-1,2022-07-28T21:55:09+00:00,2U Inc
-1,2022-07-28T21:55:09+00:00,LeMaitre Vascular Inc
1,2022-07-28T21:55:09+00:00,Territorial Bancorp Inc
0,2022-07-28T21:57:56+00:00,Heritage Commerce Corp Common Stock
0,2022-07-28T22:00:00+00:00,Logitech International S
-1,2022-07-28T22:00:10+00:00,Affirm Holdings Inc
1,2022-07-28T22:00:10+00:00,Datadog Inc
1,2022-07-28T22:00:10+00:00,Dollar Tree Inc
0,2022-07-28T22:00:35+00:00,Columbia Banking System Inc
0,2022-07-28T22:00:35+00:00,Crocs Inc
0,2022-07-28T22:00:35+00:00,DraftKings Inc
0,2022-07-28T22:00:35+00:00,Sensus Healthcare Inc
1,2022-07-28T22:05:10+00:00,Casella Waste Systems Inc
-1,2022-07-28T22:05:10+00:00,First Western Financial Inc
1,2022-07-28T22:05:10+00:00,Forrester Research Inc
1,2022-07-28T22:05:10+00:00,Haynes International Inc
1,2022-07-28T22:05:10+00:00,Matthews International Corporation Class A Common Stock
-1,2022-07-28T22:05:10+00:00,MidWestOne Financial Gp Common Stock
-1,2022-07-28T22:05:10+00:00,Northrim BanCorp Inc Common Stock
1,2022-07-28T22:05:10+00:00,SouthState Corporation Common Stock
-1,2022-07-28T22:07:24+00:00,SLM Corporation Common Stock
1,2022-07-28T22:15:10+00:00,AMERISAFE Inc
1,2022-07-28T22:15:10+00:00,Booking Holdings Inc
1,2022-07-28T22:15:10+00:00,Office Properties Income Trust Common Shares of Beneficial Interest
1,2022-07-28T22:15:10+00:00,Zynex Inc
0,2022-07-28T22:17:33+00:00,Lucid Group Inc
0,2022-07-28T22:17:33+00:00,Rivian Automotive Inc
0,2022-07-28T22:22:00+00:00,Beyond Meat Inc
1,2022-07-28T22:25:10+00:00,Riverview Bancorp Inc Common Stock
1,2022-07-28T22:25:10+00:00,Universal Logistics Holdings Inc
-1,2022-07-28T22:35:10+00:00,Erie Indemnity Company Class A Common Stock
-1,2022-07-28T22:35:10+00:00,FAT Brands Inc
0,2022-07-28T22:35:45+00:00,PepsiCo Inc
0,2022-07-28T22:39:00+00:00,Cutera Inc
1,2022-07-28T22:43:00+00:00,Texas Roadhouse Inc
0,2022-07-28T22:43:00+00:00,Xerox Holdings Corporation Common Stock
0,2022-07-28T22:45:10+00:00,Heritage Commerce Corp Common Stock
0,2022-07-28T22:51:00+00:00,Cavco Industries Inc
0,2022-07-28T23:00:38+00:00,Paramount Global Class B Common Stock
0,2022-07-28T23:05:00+00:00,Tile Shop Holdings Inc
0,2022-07-28T23:05:22+00:00,NeoGenomics Inc
1,2022-07-28T23:08:11+00:00,Activision Blizzard Inc
-1,2022-07-28T23:09:54+00:00,Roku Inc
1,2022-07-28T23:29:00+00:00,Provident Financial Holdings Inc
1,2022-07-28T23:35:11+00:00,AXT Inc Common Stock
-1,2022-07-28T23:47:00+00:00,Roku Inc
-1,2022-07-28T23:48:10+00:00,2U Inc
1,2022-07-28T23:49:00+00:00,Mercury Systems Inc Common Stock
1,2022-07-28T23:49:11+00:00,CoStar Group Inc
-1,2022-07-28T23:52:00+00:00,Comcast Corporation Class A Common Stock
1,2022-07-28T23:55:11+00:00,AppFolio Inc
0,2022-07-29T00:00:31+00:00,Cincinnati Financial Corporation Common Stock
0,2022-07-29T00:00:48+00:00,Lincoln Electric Holdings Inc
1,2022-07-29T00:01:05+00:00,Rivian Automotive Inc
1,2022-07-29T00:11:12+00:00,CleanSpark Inc
0,2022-07-29T00:51:00+00:00,First Bancshares Inc
0,2022-07-29T01:00:00+00:00,Workday Inc
-1,2022-07-29T01:06:00+00:00,Roku Inc
1,2022-07-29T01:15:00+00:00,Illumina Inc
0,2022-07-29T01:30:42+00:00,VeriSign Inc
0,2022-07-29T01:45:00+00:00,Ares Capital Corporation Common Stock
0,2022-07-29T02:00:27+00:00,DexCom Inc
0,2022-07-29T02:30:46+00:00,National Instruments Corporation Common Stock
0,2022-07-29T02:30:49+00:00,Infinera Corporation Common Stock
0,2022-07-29T03:00:28+00:00,Mammoth Energy Services Inc
0,2022-07-29T03:00:31+00:00,KLA Corporation Common Stock
0,2022-07-29T03:00:34+00:00,NorthWestern Corporation Common Stock
0,2022-07-29T04:43:00+00:00,PDF Solutions Inc
1,2022-07-29T05:00:00+00:00,GoodRx Holdings Inc
0,2022-07-29T05:03:00+00:00,DENTSPLY SIRONA Inc
1,2022-07-29T05:22:52+00:00,First Solar Inc
1,2022-07-29T05:30:00+00:00,Gladstone Land Corporation 5
1,2022-07-29T05:30:00+00:00,Gladstone Land Corporation 6
1,2022-07-29T05:30:00+00:00,Gladstone Land Corporation Common Stock
0,2022-07-29T06:00:47+00:00,Roku Inc
1,2022-07-29T07:00:00+00:00,Opendoor Technologies Inc Common Stock
1,2022-07-29T07:00:00+00:00,Zillow Group Inc
1,2022-07-29T07:00:00+00:00,Zillow Group Inc
0,2022-07-29T07:23:00+00:00,Digital Turbine Inc
0,2022-07-29T08:00:00+00:00,Southern Missouri Bancorp Inc
0,2022-07-29T08:03:15+00:00,Newell Brands Inc
